GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
06043,2006,Mariposa County,California,17865.0,7.27,2279.0,32.84,693.0,47808.0,287000.0,26.0,81.95,0.56,10.13,1.86,1.16,0.2,4.14,0.0,1.0,0.0,0.0,0.04,1,0,0
06043,2007,Mariposa County,California,17865.0,7.27,2326.0,32.84,693.0,47808.0,287000.0,26.0,81.95,0.56,10.13,1.86,1.16,0.2,4.14,0.0,0.0,0.0,0.0,0.0,1,0,0
06043,2008,Mariposa County,California,17865.0,7.27,2372.0,32.84,693.0,47808.0,287000.0,26.0,81.95,0.56,10.13,1.86,1.16,0.2,4.14,0.0,0.0,0.0,0.0,0.0,1,0,0
06043,2009,Mariposa County,California,17865.0,7.27,2419.0,32.84,693.0,47808.0,287000.0,26.0,81.95,0.56,10.13,1.86,1.16,0.2,4.14,0.0,0.0,0.0,0.0,0.0,1,0,0
06043,2010,Mariposa County,California,18251.0,9.8,2466.0,32.06,797.0,52584.0,242900.0,27.4,83.24,0.71,9.18,2.51,1.1,0.14,2.99,0.12,2.0,2.0,0.08,0.08,1,0,0
06043,2011,Mariposa County,California,17789.0,10.14,2482.0,28.88,812.0,47681.0,235900.0,28.0,81.73,1.08,10.14,2.34,1.3,0.14,3.27,0.0,5.0,5.0,0.2,0.2,1,0,0
06043,2012,Mariposa County,California,17789.0,10.14,2497.0,28.88,812.0,47681.0,235900.0,28.0,81.73,1.08,10.14,2.34,1.3,0.14,3.27,0.0,6.0,6.0,0.24,0.24,1,0,0
06043,2013,Mariposa County,California,17789.0,10.14,2513.0,28.88,812.0,47681.0,235900.0,28.0,81.73,1.08,10.14,2.34,1.3,0.14,3.27,0.0,0.0,0.0,0.0,0.0,1,0,0
06043,2014,Mariposa County,California,17789.0,10.14,2528.0,28.88,812.0,47681.0,235900.0,28.0,81.73,1.08,10.14,2.34,1.3,0.14,3.27,0.0,0.0,0.0,0.0,0.0,1,0,0
06043,2015,Mariposa County,California,17789.0,10.14,2544.0,28.88,812.0,47681.0,235900.0,28.0,81.73,1.08,10.14,2.34,1.3,0.14,3.27,0.0,7.0,7.0,0.28,0.28,0,0,0
06043,2016,Mariposa County,California,17789.0,10.14,2559.0,28.88,812.0,47681.0,235900.0,28.0,81.73,1.08,10.14,2.34,1.3,0.14,3.27,0.0,0.0,0.0,0.0,0.0,1,0,0
06045,2000,Mendocino County,California,86265.0,15.94,12883.0,38.73,600.0,35996.0,170200.0,27.1,74.86,0.55,16.48,3.99,1.17,0.12,2.66,0.18,207.0,203.0,1.58,1.61,1,0,0
06045,2001,Mendocino County,California,86265.0,15.94,13029.0,38.73,600.0,35996.0,170200.0,27.1,74.86,0.55,16.48,3.99,1.17,0.12,2.66,0.18,297.0,235.0,1.8,2.28,1,0,0
06045,2002,Mendocino County,California,86265.0,15.94,13175.0,38.73,600.0,35996.0,170200.0,27.1,74.86,0.55,16.48,3.99,1.17,0.12,2.66,0.18,241.0,180.0,1.37,1.83,1,0,0
06045,2003,Mendocino County,California,86265.0,15.94,13321.0,38.73,600.0,35996.0,170200.0,27.1,74.86,0.55,16.48,3.99,1.17,0.12,2.66,0.18,261.0,203.0,1.52,1.96,1,0,0
06045,2004,Mendocino County,California,86265.0,15.94,13467.0,38.73,600.0,35996.0,170200.0,27.1,74.86,0.55,16.48,3.99,1.17,0.12,2.66,0.18,294.0,218.0,1.62,2.18,1,0,0
06045,2005,Mendocino County,California,86030.0,11.36,13614.0,35.39,862.0,43404.0,421500.0,34.2,70.97,0.59,20.08,4.51,1.53,0.23,2.0,0.1,299.0,215.0,1.58,2.2,1,0,0
06045,2006,Mendocino County,California,86030.0,11.36,13760.0,35.39,862.0,43404.0,421500.0,34.2,70.97,0.59,20.08,4.51,1.53,0.23,2.0,0.1,256.0,194.0,1.41,1.86,1,0,0
06045,2007,Mendocino County,California,86030.0,11.36,13906.0,35.39,862.0,43404.0,421500.0,34.2,70.97,0.59,20.08,4.51,1.53,0.23,2.0,0.1,238.0,174.0,1.25,1.71,1,0,0
06045,2008,Mendocino County,California,86030.0,11.36,14052.0,35.39,862.0,43404.0,421500.0,34.2,70.97,0.59,20.08,4.51,1.53,0.23,2.0,0.1,240.0,165.0,1.17,1.71,1,0,0
06045,2009,Mendocino County,California,86030.0,11.36,14198.0,35.39,862.0,43404.0,421500.0,34.2,70.97,0.59,20.08,4.51,1.53,0.23,2.0,0.1,193.0,146.0,1.03,1.36,1,0,0
06045,2010,Mendocino County,California,87841.0,13.7,14344.0,41.05,954.0,43721.0,353400.0,36.6,68.59,0.62,22.2,3.97,1.6,0.1,2.77,0.15,217.0,155.0,1.08,1.51,1,0,0
06045,2011,Mendocino County,California,87544.0,14.01,14463.0,42.15,960.0,42980.0,308400.0,36.6,66.68,0.61,23.64,3.4,1.91,0.22,3.18,0.35,221.0,152.0,1.05,1.53,1,0,0
06045,2012,Mendocino County,California,87544.0,14.01,14582.0,42.15,960.0,42980.0,308400.0,36.6,66.68,0.61,23.64,3.4,1.91,0.22,3.18,0.35,237.0,177.0,1.21,1.63,1,0,0
06045,2013,Mendocino County,California,87544.0,14.01,14701.0,42.15,960.0,42980.0,308400.0,36.6,66.68,0.61,23.64,3.4,1.91,0.22,3.18,0.35,244.0,205.0,1.39,1.66,1,0,0
06045,2014,Mendocino County,California,87544.0,14.01,14819.0,42.15,960.0,42980.0,308400.0,36.6,66.68,0.61,23.64,3.4,1.91,0.22,3.18,0.35,253.0,194.0,1.31,1.71,1,0,0
06045,2015,Mendocino County,California,87544.0,14.01,14938.0,42.15,960.0,42980.0,308400.0,36.6,66.68,0.61,23.64,3.4,1.91,0.22,3.18,0.35,160.0,138.0,0.92,1.07,1,0,0
06045,2016,Mendocino County,California,87544.0,14.01,15057.0,42.15,960.0,42980.0,308400.0,36.6,66.68,0.61,23.64,3.4,1.91,0.22,3.18,0.35,90.0,81.0,0.54,0.6,1,0,0
06047,2000,Merced County,California,210554.0,21.66,26427.0,41.26,518.0,35532.0,111100.0,26.8,40.65,3.61,45.34,0.53,6.67,0.13,2.88,0.19,528.0,519.0,1.96,2.0,1,0,0
06047,2001,Merced County,California,210554.0,21.66,27229.0,41.26,518.0,35532.0,111100.0,26.8,40.65,3.61,45.34,0.53,6.67,0.13,2.88,0.19,644.0,521.0,1.91,2.37,1,0,0
06047,2002,Merced County,California,210554.0,21.66,28031.0,41.26,518.0,35532.0,111100.0,26.8,40.65,3.61,45.34,0.53,6.67,0.13,2.88,0.19,630.0,500.0,1.78,2.25,1,1,0
06047,2003,Merced County,California,210554.0,21.66,28833.0,41.26,518.0,35532.0,111100.0,26.8,40.65,3.61,45.34,0.53,6.67,0.13,2.88,0.19,623.0,527.0,1.83,2.16,1,0,0
06047,2004,Merced County,California,210554.0,21.66,29635.0,41.26,518.0,35532.0,111100.0,26.8,40.65,3.61,45.34,0.53,6.67,0.13,2.88,0.19,692.0,610.0,2.06,2.34,1,1,0
06047,2005,Merced County,California,242235.0,17.29,30437.0,43.65,783.0,43848.0,282900.0,33.7,34.97,3.48,52.13,0.53,6.79,0.2,1.53,0.38,765.0,726.0,2.39,2.51,1,1,0
06047,2006,Merced County,California,242235.0,17.29,31239.0,43.65,783.0,43848.0,282900.0,33.7,34.97,3.48,52.13,0.53,6.79,0.2,1.53,0.38,843.0,789.0,2.53,2.7,1,0,0
06047,2007,Merced County,California,242235.0,17.29,32040.0,43.65,783.0,43848.0,282900.0,33.7,34.97,3.48,52.13,0.53,6.79,0.2,1.53,0.38,928.0,824.0,2.57,2.9,1,0,0
06047,2008,Merced County,California,242235.0,17.29,32842.0,43.65,783.0,43848.0,282900.0,33.7,34.97,3.48,52.13,0.53,6.79,0.2,1.53,0.38,932.0,766.0,2.33,2.84,1,0,0
06047,2009,Merced County,California,242235.0,17.29,33644.0,43.65,783.0,43848.0,282900.0,33.7,34.97,3.48,52.13,0.53,6.79,0.2,1.53,0.38,975.0,860.0,2.56,2.9,1,0,0
06047,2010,Merced County,California,255793.0,20.35,34446.0,45.54,832.0,43565.0,161600.0,34.2,31.9,3.43,54.92,0.44,7.11,0.19,1.84,0.17,689.0,685.0,1.99,2.0,1,0,0
06047,2011,Merced County,California,263885.0,22.09,34829.0,48.36,873.0,42462.0,161200.0,33.6,29.93,3.17,56.93,0.24,7.37,0.19,1.94,0.23,,,,,0,0,0
06047,2012,Merced County,California,263885.0,22.09,35213.0,48.36,873.0,42462.0,161200.0,33.6,29.93,3.17,56.93,0.24,7.37,0.19,1.94,0.23,,,,,0,0,0
06047,2013,Merced County,California,263885.0,22.09,35596.0,48.36,873.0,42462.0,161200.0,33.6,29.93,3.17,56.93,0.24,7.37,0.19,1.94,0.23,,,,,0,0,0
06047,2014,Merced County,California,263885.0,22.09,35979.0,48.36,873.0,42462.0,161200.0,33.6,29.93,3.17,56.93,0.24,7.37,0.19,1.94,0.23,,,,,0,0,0
06047,2015,Merced County,California,263885.0,22.09,36363.0,48.36,873.0,42462.0,161200.0,33.6,29.93,3.17,56.93,0.24,7.37,0.19,1.94,0.23,618.0,615.0,1.69,1.7,1,0,0
06047,2016,Merced County,California,263885.0,22.09,36746.0,48.36,873.0,42462.0,161200.0,33.6,29.93,3.17,56.93,0.24,7.37,0.19,1.94,0.23,663.0,657.0,1.79,1.8,1,0,0
06049,2000,Modoc County,California,9449.0,21.46,1109.0,29.31,429.0,27522.0,69100.0,26.5,81.1,0.62,11.51,3.6,0.61,0.07,2.2,0.28,,,,,0,0,0
06049,2001,Modoc County,California,9449.0,21.46,1126.0,29.31,429.0,27522.0,69100.0,26.5,81.1,0.62,11.51,3.6,0.61,0.07,2.2,0.28,,,,,0,0,0
06049,2002,Modoc County,California,9449.0,21.46,1143.0,29.31,429.0,27522.0,69100.0,26.5,81.1,0.62,11.51,3.6,0.61,0.07,2.2,0.28,,,,,0,0,0
06049,2003,Modoc County,California,9449.0,21.46,1160.0,29.31,429.0,27522.0,69100.0,26.5,81.1,0.62,11.51,3.6,0.61,0.07,2.2,0.28,,,,,0,0,0
06049,2004,Modoc County,California,9449.0,21.46,1177.0,29.31,429.0,27522.0,69100.0,26.5,81.1,0.62,11.51,3.6,0.61,0.07,2.2,0.28,,,,,0,0,0
06049,2005,Modoc County,California,9162.0,13.66,1194.0,29.63,554.0,34007.0,160100.0,28.8,79.67,1.92,12.67,3.49,0.85,0.19,1.0,0.21,,,,,0,0,0
06049,2006,Modoc County,California,9162.0,13.66,1210.0,29.63,554.0,34007.0,160100.0,28.8,79.67,1.92,12.67,3.49,0.85,0.19,1.0,0.21,,,,,0,0,0
06049,2007,Modoc County,California,9162.0,13.66,1227.0,29.63,554.0,34007.0,160100.0,28.8,79.67,1.92,12.67,3.49,0.85,0.19,1.0,0.21,,,,,0,0,0
06049,2008,Modoc County,California,9162.0,13.66,1244.0,29.63,554.0,34007.0,160100.0,28.8,79.67,1.92,12.67,3.49,0.85,0.19,1.0,0.21,,,,,0,0,0
06049,2009,Modoc County,California,9162.0,13.66,1261.0,29.63,554.0,34007.0,160100.0,28.8,79.67,1.92,12.67,3.49,0.85,0.19,1.0,0.21,,,,,0,0,0
06049,2010,Modoc County,California,9686.0,12.85,1278.0,31.45,614.0,37482.0,158200.0,32.7,78.97,0.79,13.86,3.02,0.72,0.22,2.27,0.14,,,,,0,0,0
06049,2011,Modoc County,California,9184.0,8.66,1289.0,26.11,653.0,37860.0,153100.0,39.3,77.84,0.51,14.65,3.48,0.94,0.03,2.55,0.0,,,,,0,0,0
06049,2012,Modoc County,California,9184.0,8.66,1300.0,26.11,653.0,37860.0,153100.0,39.3,77.84,0.51,14.65,3.48,0.94,0.03,2.55,0.0,,,,,0,0,0
06049,2013,Modoc County,California,9184.0,8.66,1312.0,26.11,653.0,37860.0,153100.0,39.3,77.84,0.51,14.65,3.48,0.94,0.03,2.55,0.0,,,,,0,0,0
06049,2014,Modoc County,California,9184.0,8.66,1323.0,26.11,653.0,37860.0,153100.0,39.3,77.84,0.51,14.65,3.48,0.94,0.03,2.55,0.0,,,,,0,0,0
06049,2015,Modoc County,California,9184.0,8.66,1334.0,26.11,653.0,37860.0,153100.0,39.3,77.84,0.51,14.65,3.48,0.94,0.03,2.55,0.0,,,,,0,0,0
06049,2016,Modoc County,California,9184.0,8.66,1345.0,26.11,653.0,37860.0,153100.0,39.3,77.84,0.51,14.65,3.48,0.94,0.03,2.55,0.0,,,,,0,0,0
06051,2000,Mono County,California,12853.0,11.48,2053.0,39.96,682.0,44992.0,236300.0,25.7,76.53,0.41,17.69,2.08,1.09,0.08,1.48,0.64,12.0,12.0,0.58,0.58,0,0,0
06051,2001,Mono County,California,12853.0,11.48,2102.0,39.96,682.0,44992.0,236300.0,25.7,76.53,0.41,17.69,2.08,1.09,0.08,1.48,0.64,9.0,9.0,0.43,0.43,1,0,0
06051,2002,Mono County,California,12853.0,11.48,2150.0,39.96,682.0,44992.0,236300.0,25.7,76.53,0.41,17.69,2.08,1.09,0.08,1.48,0.64,7.0,7.0,0.33,0.33,1,0,0
06051,2003,Mono County,California,12853.0,11.48,2199.0,39.96,682.0,44992.0,236300.0,25.7,76.53,0.41,17.69,2.08,1.09,0.08,1.48,0.64,10.0,10.0,0.45,0.45,1,0,0
06051,2004,Mono County,California,12853.0,11.48,2248.0,39.96,682.0,44992.0,236300.0,25.7,76.53,0.41,17.69,2.08,1.09,0.08,1.48,0.64,9.0,8.0,0.36,0.4,1,0,0
06051,2005,Mono County,California,12925.0,9.72,2297.0,39.83,1050.0,51970.0,464400.0,30.1,70.41,0.94,22.94,2.46,0.8,0.29,2.16,0.0,14.0,12.0,0.52,0.61,1,0,0
06051,2006,Mono County,California,12925.0,9.72,2345.0,39.83,1050.0,51970.0,464400.0,30.1,70.41,0.94,22.94,2.46,0.8,0.29,2.16,0.0,2.0,2.0,0.09,0.09,1,0,0
06051,2007,Mono County,California,12925.0,9.72,2394.0,39.83,1050.0,51970.0,464400.0,30.1,70.41,0.94,22.94,2.46,0.8,0.29,2.16,0.0,1.0,1.0,0.04,0.04,1,0,0
06051,2008,Mono County,California,12925.0,9.72,2443.0,39.83,1050.0,51970.0,464400.0,30.1,70.41,0.94,22.94,2.46,0.8,0.29,2.16,0.0,8.0,8.0,0.33,0.33,1,0,0
06051,2009,Mono County,California,12925.0,9.72,2491.0,39.83,1050.0,51970.0,464400.0,30.1,70.41,0.94,22.94,2.46,0.8,0.29,2.16,0.0,9.0,9.0,0.36,0.36,1,0,0
06051,2010,Mono County,California,14202.0,4.57,2540.0,44.04,1146.0,61868.0,355600.0,35.4,68.21,0.3,26.49,1.68,1.34,0.08,1.67,0.23,4.0,4.0,0.16,0.16,0,0,0
06051,2011,Mono County,California,14146.0,2.08,2551.0,40.5,1068.0,56944.0,313000.0,23.6,66.49,0.42,27.3,1.65,1.1,0.01,3.04,0.0,0.0,0.0,0.0,0.0,0,0,0
06051,2012,Mono County,California,14146.0,2.08,2562.0,40.5,1068.0,56944.0,313000.0,23.6,66.49,0.42,27.3,1.65,1.1,0.01,3.04,0.0,0.0,0.0,0.0,0.0,0,0,0
06051,2013,Mono County,California,14146.0,2.08,2573.0,40.5,1068.0,56944.0,313000.0,23.6,66.49,0.42,27.3,1.65,1.1,0.01,3.04,0.0,0.0,0.0,0.0,0.0,0,0,0
06051,2014,Mono County,California,14146.0,2.08,2583.0,40.5,1068.0,56944.0,313000.0,23.6,66.49,0.42,27.3,1.65,1.1,0.01,3.04,0.0,0.0,0.0,0.0,0.0,0,0,0
06051,2015,Mono County,California,14146.0,2.08,2594.0,40.5,1068.0,56944.0,313000.0,23.6,66.49,0.42,27.3,1.65,1.1,0.01,3.04,0.0,0.0,0.0,0.0,0.0,0,0,0
06051,2016,Mono County,California,14146.0,2.08,2605.0,40.5,1068.0,56944.0,313000.0,23.6,66.49,0.42,27.3,1.65,1.1,0.01,3.04,0.0,0.0,0.0,0.0,0.0,1,0,0
06053,2000,Monterey County,California,401762.0,13.51,55023.0,45.39,776.0,48305.0,265800.0,26.7,40.33,3.51,46.79,0.44,5.78,0.38,2.48,0.3,546.0,492.0,0.89,0.99,1,0,0
06053,2001,Monterey County,California,401762.0,13.51,55708.0,45.39,776.0,48305.0,265800.0,26.7,40.33,3.51,46.79,0.44,5.78,0.38,2.48,0.3,477.0,454.0,0.81,0.86,1,0,0
06053,2002,Monterey County,California,401762.0,13.51,56392.0,45.39,776.0,48305.0,265800.0,26.7,40.33,3.51,46.79,0.44,5.78,0.38,2.48,0.3,526.0,457.0,0.81,0.93,1,0,0
06053,2003,Monterey County,California,401762.0,13.51,57077.0,45.39,776.0,48305.0,265800.0,26.7,40.33,3.51,46.79,0.44,5.78,0.38,2.48,0.3,773.0,500.0,0.88,1.35,1,0,0
06053,2004,Monterey County,California,401762.0,13.51,57761.0,45.39,776.0,48305.0,265800.0,26.7,40.33,3.51,46.79,0.44,5.78,0.38,2.48,0.3,459.0,362.0,0.63,0.79,1,0,0
06053,2005,Monterey County,California,404922.0,10.04,58446.0,46.19,1102.0,59693.0,608800.0,30.5,35.73,3.11,52.06,0.3,6.07,0.4,1.96,0.37,234.0,214.0,0.37,0.4,1,0,0
06053,2006,Monterey County,California,404922.0,10.04,59131.0,46.19,1102.0,59693.0,608800.0,30.5,35.73,3.11,52.06,0.3,6.07,0.4,1.96,0.37,675.0,560.0,0.95,1.14,1,0,0
06053,2007,Monterey County,California,404922.0,10.04,59815.0,46.19,1102.0,59693.0,608800.0,30.5,35.73,3.11,52.06,0.3,6.07,0.4,1.96,0.37,868.0,710.0,1.19,1.45,1,0,0
06053,2008,Monterey County,California,404922.0,10.04,60500.0,46.19,1102.0,59693.0,608800.0,30.5,35.73,3.11,52.06,0.3,6.07,0.4,1.96,0.37,1092.0,838.0,1.39,1.8,1,0,0
06053,2009,Monterey County,California,404922.0,10.04,61184.0,46.19,1102.0,59693.0,608800.0,30.5,35.73,3.11,52.06,0.3,6.07,0.4,1.96,0.37,976.0,810.0,1.32,1.6,1,0,0
06053,2010,Monterey County,California,415057.0,12.24,61869.0,49.12,1183.0,60143.0,390400.0,32.1,32.87,2.72,55.41,0.33,5.73,0.45,2.31,0.18,944.0,778.0,1.26,1.53,1,0,0
06053,2011,Monterey County,California,428441.0,13.03,62351.0,50.76,1236.0,58783.0,369100.0,33.3,31.51,2.56,56.93,0.29,5.89,0.46,2.25,0.11,833.0,737.0,1.18,1.34,1,0,0
06053,2012,Monterey County,California,428441.0,13.03,62832.0,50.76,1236.0,58783.0,369100.0,33.3,31.51,2.56,56.93,0.29,5.89,0.46,2.25,0.11,787.0,682.0,1.09,1.25,1,0,0
06053,2013,Monterey County,California,428441.0,13.03,63314.0,50.76,1236.0,58783.0,369100.0,33.3,31.51,2.56,56.93,0.29,5.89,0.46,2.25,0.11,604.0,526.0,0.83,0.95,1,0,0
06053,2014,Monterey County,California,428441.0,13.03,63795.0,50.76,1236.0,58783.0,369100.0,33.3,31.51,2.56,56.93,0.29,5.89,0.46,2.25,0.11,490.0,474.0,0.74,0.77,1,0,0
06053,2015,Monterey County,California,428441.0,13.03,64277.0,50.76,1236.0,58783.0,369100.0,33.3,31.51,2.56,56.93,0.29,5.89,0.46,2.25,0.11,414.0,382.0,0.59,0.64,1,0,0
06053,2016,Monterey County,California,428441.0,13.03,64758.0,50.76,1236.0,58783.0,369100.0,33.3,31.51,2.56,56.93,0.29,5.89,0.46,2.25,0.11,401.0,399.0,0.62,0.62,1,0,0
06055,2000,Napa County,California,124279.0,8.29,15848.0,34.91,818.0,51738.0,251300.0,26.1,69.14,1.23,23.67,0.52,2.93,0.2,2.13,0.18,,,,,0,0,0
06055,2001,Napa County,California,124279.0,8.29,16091.0,34.91,818.0,51738.0,251300.0,26.1,69.14,1.23,23.67,0.52,2.93,0.2,2.13,0.18,,,,,0,0,0
06055,2002,Napa County,California,124279.0,8.29,16334.0,34.91,818.0,51738.0,251300.0,26.1,69.14,1.23,23.67,0.52,2.93,0.2,2.13,0.18,,,,,0,0,0
06055,2003,Napa County,California,124279.0,8.29,16577.0,34.91,818.0,51738.0,251300.0,26.1,69.14,1.23,23.67,0.52,2.93,0.2,2.13,0.18,,,,,0,0,0
06055,2004,Napa County,California,124279.0,8.29,16820.0,34.91,818.0,51738.0,251300.0,26.1,69.14,1.23,23.67,0.52,2.93,0.2,2.13,0.18,158.0,138.0,0.82,0.94,1,0,0
06055,2005,Napa County,California,132173.0,5.54,17063.0,33.89,1178.0,68416.0,601800.0,29.4,60.49,1.86,29.2,0.47,5.63,0.3,1.83,0.21,228.0,183.0,1.07,1.34,1,0,0
06055,2006,Napa County,California,132173.0,5.54,17307.0,33.89,1178.0,68416.0,601800.0,29.4,60.49,1.86,29.2,0.47,5.63,0.3,1.83,0.21,197.0,148.0,0.86,1.14,1,0,0
06055,2007,Napa County,California,132173.0,5.54,17550.0,33.89,1178.0,68416.0,601800.0,29.4,60.49,1.86,29.2,0.47,5.63,0.3,1.83,0.21,105.0,103.0,0.59,0.6,1,0,0
06055,2008,Napa County,California,132173.0,5.54,17793.0,33.89,1178.0,68416.0,601800.0,29.4,60.49,1.86,29.2,0.47,5.63,0.3,1.83,0.21,111.0,108.0,0.61,0.62,1,0,0
06055,2009,Napa County,California,132173.0,5.54,18036.0,33.89,1178.0,68416.0,601800.0,29.4,60.49,1.86,29.2,0.47,5.63,0.3,1.83,0.21,83.0,80.0,0.44,0.46,1,0,0
06055,2010,Napa County,California,136484.0,6.94,18279.0,37.4,1297.0,69571.0,460400.0,32.1,56.39,1.79,32.25,0.4,6.58,0.23,2.2,0.16,108.0,107.0,0.59,0.59,1,0,0
06055,2011,Napa County,California,140295.0,6.93,18474.0,40.04,1405.0,71379.0,466800.0,32.4,54.18,2.03,33.28,0.19,7.56,0.19,2.23,0.33,,,,,0,0,0
06055,2012,Napa County,California,140295.0,6.93,18669.0,40.04,1405.0,71379.0,466800.0,32.4,54.18,2.03,33.28,0.19,7.56,0.19,2.23,0.33,,,,,0,0,0
06055,2013,Napa County,California,140295.0,6.93,18865.0,40.04,1405.0,71379.0,466800.0,32.4,54.18,2.03,33.28,0.19,7.56,0.19,2.23,0.33,,,,,0,0,0
06055,2014,Napa County,California,140295.0,6.93,19061.0,40.04,1405.0,71379.0,466800.0,32.4,54.18,2.03,33.28,0.19,7.56,0.19,2.23,0.33,114.0,97.0,0.51,0.6,1,0,0
06055,2015,Napa County,California,140295.0,6.93,19255.0,40.04,1405.0,71379.0,466800.0,32.4,54.18,2.03,33.28,0.19,7.56,0.19,2.23,0.33,104.0,99.0,0.51,0.54,1,0,0
06055,2016,Napa County,California,140295.0,6.93,19450.0,40.04,1405.0,71379.0,466800.0,32.4,54.18,2.03,33.28,0.19,7.56,0.19,2.23,0.33,93.0,81.0,0.42,0.48,1,0,0
06057,2000,Nevada County,California,92033.0,8.06,8936.0,24.22,746.0,45864.0,205700.0,29.0,90.29,0.25,5.65,0.72,0.76,0.08,2.05,0.19,97.0,94.0,1.05,1.09,1,0,0
06057,2001,Nevada County,California,92033.0,8.06,9206.0,24.22,746.0,45864.0,205700.0,29.0,90.29,0.25,5.65,0.72,0.76,0.08,2.05,0.19,170.0,75.0,0.81,1.85,1,0,0
06057,2002,Nevada County,California,92033.0,8.06,9476.0,24.22,746.0,45864.0,205700.0,29.0,90.29,0.25,5.65,0.72,0.76,0.08,2.05,0.19,219.0,119.0,1.26,2.31,1,0,0
06057,2003,Nevada County,California,92033.0,8.06,9746.0,24.22,746.0,45864.0,205700.0,29.0,90.29,0.25,5.65,0.72,0.76,0.08,2.05,0.19,207.0,126.0,1.29,2.12,1,0,0
06057,2004,Nevada County,California,92033.0,8.06,10016.0,24.22,746.0,45864.0,205700.0,29.0,90.29,0.25,5.65,0.72,0.76,0.08,2.05,0.19,175.0,106.0,1.06,1.75,1,0,0
06057,2005,Nevada County,California,97063.0,4.75,10287.0,23.98,1139.0,58186.0,457600.0,33.9,87.79,0.47,7.49,0.69,1.3,0.12,1.99,0.15,197.0,135.0,1.31,1.92,1,0,0
06057,2006,Nevada County,California,97063.0,4.75,10557.0,23.98,1139.0,58186.0,457600.0,33.9,87.79,0.47,7.49,0.69,1.3,0.12,1.99,0.15,132.0,102.0,0.97,1.25,1,0,0
06057,2007,Nevada County,California,97063.0,4.75,10827.0,23.98,1139.0,58186.0,457600.0,33.9,87.79,0.47,7.49,0.69,1.3,0.12,1.99,0.15,170.0,118.0,1.09,1.57,1,0,0
06057,2008,Nevada County,California,97063.0,4.75,11097.0,23.98,1139.0,58186.0,457600.0,33.9,87.79,0.47,7.49,0.69,1.3,0.12,1.99,0.15,199.0,114.0,1.03,1.79,1,0,0
06057,2009,Nevada County,California,97063.0,4.75,11367.0,23.98,1139.0,58186.0,457600.0,33.9,87.79,0.47,7.49,0.69,1.3,0.12,1.99,0.15,206.0,128.0,1.13,1.81,1,0,0
06057,2010,Nevada County,California,98764.0,8.39,11637.0,28.02,1135.0,57382.0,379900.0,36.8,86.55,0.35,8.54,0.8,1.14,0.1,2.4,0.12,,,,,0,0,0
06057,2011,Nevada County,California,98570.0,8.08,11792.0,27.59,1191.0,56521.0,347000.0,35.3,85.72,0.47,9.03,0.94,1.43,0.07,2.23,0.11,,,,,0,0,0
06057,2012,Nevada County,California,98570.0,8.08,11947.0,27.59,1191.0,56521.0,347000.0,35.3,85.72,0.47,9.03,0.94,1.43,0.07,2.23,0.11,,,,,0,0,0
06057,2013,Nevada County,California,98570.0,8.08,12102.0,27.59,1191.0,56521.0,347000.0,35.3,85.72,0.47,9.03,0.94,1.43,0.07,2.23,0.11,,,,,0,0,0
06057,2014,Nevada County,California,98570.0,8.08,12256.0,27.59,1191.0,56521.0,347000.0,35.3,85.72,0.47,9.03,0.94,1.43,0.07,2.23,0.11,,,,,0,0,0
06057,2015,Nevada County,California,98570.0,8.08,12411.0,27.59,1191.0,56521.0,347000.0,35.3,85.72,0.47,9.03,0.94,1.43,0.07,2.23,0.11,,,,,0,0,0
06057,2016,Nevada County,California,98570.0,8.08,12566.0,27.59,1191.0,56521.0,347000.0,35.3,85.72,0.47,9.03,0.94,1.43,0.07,2.23,0.11,,,,,0,0,0
06059,2000,Orange County,California,2846289.0,10.33,360830.0,38.58,923.0,58820.0,270000.0,27.5,51.26,1.5,30.76,0.3,13.48,0.28,2.26,0.16,,,,,0,0,0
06059,2001,Orange County,California,2846289.0,10.33,365194.0,38.58,923.0,58820.0,270000.0,27.5,51.26,1.5,30.76,0.3,13.48,0.28,2.26,0.16,,,,,0,0,0
06059,2002,Orange County,California,2846289.0,10.33,369557.0,38.58,923.0,58820.0,270000.0,27.5,51.26,1.5,30.76,0.3,13.48,0.28,2.26,0.16,,,,,0,0,0
06059,2003,Orange County,California,2846289.0,10.33,373921.0,38.58,923.0,58820.0,270000.0,27.5,51.26,1.5,30.76,0.3,13.48,0.28,2.26,0.16,,,,,0,0,0
06059,2004,Orange County,California,2846289.0,10.33,378285.0,38.58,923.0,58820.0,270000.0,27.5,51.26,1.5,30.76,0.3,13.48,0.28,2.26,0.16,,,,,0,0,0
06059,2005,Orange County,California,2976831.0,6.72,382649.0,38.53,1398.0,73738.0,625700.0,32.2,46.7,1.6,33.16,0.29,15.97,0.3,1.63,0.35,,,,,0,0,0
06059,2006,Orange County,California,2976831.0,6.72,387014.0,38.53,1398.0,73738.0,625700.0,32.2,46.7,1.6,33.16,0.29,15.97,0.3,1.63,0.35,3795.0,3602.0,0.93,0.98,1,0,0
